CodigoExterno,Nombre,CodigoEstado,FechaCierre
1499-178-LR25,servicios profesionales médicos para la realización de reemplazos de turnos para las Unidades de Pacientes Críticos del Instituto Nacional del Tórax,5,2025-11-03 18:00:00
1499-179-LE25,REFRIGERADOR CLÍNICO Y PISTOLA A VAPOR,5,2025-10-13 17:00:00
1501-18-O125,AIF OCA QUEBRADA BONILLA CONTROL ALUVIONAL,5,2025-10-17 09:45:00
1502-14-O125,HABILITACIÓN SSR JILGUERO TERCER LLAMADO,5,2025-10-14 10:00:00
1503-49-O125,OC CONSTRUCCION FUENTES SSR ISLON Y SSR LA ROJAS,5,2025-10-07 10:00:00
1503-50-O125,DISEÑO PLANTA DESALINIZADORA DE POZOS DE AGUAS SUB,5,2025-11-21 10:00:00
1503-52-O125,OC CONSTR. FUENTES SSR TRANQUILLA Y SSR HIGUERILLA,5,2025-10-14 10:30:00
1503-53-O125,AIF MEJ. INTEGRAL SISTEMA APR SANTA VIRGINIA ,5,2025-10-14 10:30:00
1504-27-O125,CONSTRUCCIÓN DE FUENTE SERV. APR RINC. DE GUZMANES,5,2025-10-15 10:30:00
1504-28-O125,CONSTRUCCIÓN DE FUENTE SERV. APR LOS MAITENES ,5,2025-10-15 11:30:00
1505-18-O125,MEJORAMIENTO SERVICIO SANITARIO RURAL  EL SALTO ,5,2025-10-20 15:00:00
1505-19-O125,"MEJORAMIENTO INTEGRAL EL CARMEN LOS LINGUES, COMUN",5,2025-10-20 15:01:00
1505-23-O125,DISEÑO MEJORAMIENTO SERVICIO DE AGUA POTABLE SSR L,5,2025-10-21 09:30:00
1505-25-O125,"“CONSTRUCCIÓN DE FUENTE, SSR CHACAYES, COMUNA DE M",5,2025-10-27 15:00:00
1505-26-O125,"MEJORAMIENTO SSR LA ALIANZA, COMUNA DE RENGO, REGI",5,2025-10-22 15:00:00
1506-39-O125,"Conservación SSR Pocillas, Cauquenes",5,2025-10-07 11:00:00
1506-51-O125,"Conservación SSR Las Hornillas, Linares",5,2025-10-08 11:00:00
1506-59-O125,"DISEÑO MEJORAMIENTO Y AMPLIACIÓN SISTEMA AGUA POTABLE SSR LOS MAITENES, RÍO CLARO",5,2025-10-10 15:00:00
1506-60-O125,"DISEÑO MEJORAMIENTO Y AMPLIACIÓN SISTEMA AGUA POTABLE SSR RARI, COLBÚN",5,2025-10-15 15:00:00
1506-63-O125,DISEÑO MEJORAMIENTO Y AMPLIACIÓN SISTEMA AGUA POTA,5,2025-10-30 11:00:00
1506-65-O125,"CONSERVACIÓN SSR PEUMO NEGRO - LAS DELICIAS, SAN CLEMENTE (SEGUNDO LLAMADO)",5,2025-10-17 11:00:00
1506-67-O125,"CONSERVACION DE RED PRIMARIA DE AGUAS LLUVIAS, COM",5,2025-10-15 10:00:00
1507-57-CO25,ADECUACIÓN DE ESPACIOS EDIFICIO MOP PISO 4 Y 6,5,2025-10-13 15:01:00
1507-58-LP25,IMPLEMENTACIÓN DE PLATAFORMA DIGITAL SSR,5,2025-10-06 16:00:00
1507-59-LE25,MANT. PL. ELEV. DENAVI SUR Y JUAN PABLO II,5,2025-10-14 15:00:00
1511-49-LP25,SUMINISTRO BAJADAS DE SUERO NORMALES Y FOTOSENSIBLES,5,2025-10-15 11:49:00
1514-118-LR25,CONVENIO DE SUMINISTRO DE INSUMOS TRAUMATOLOGICOS,5,2025-11-03 15:01:00
1514-148-LE25,Convenio de suministros Bajadas de Infusión Estándar Monacal para bombas de perfusión peridural en comodato,5,2025-10-08 15:00:00
1523-32-LQ25,BASES TEC. Y ADM. PPTA 8-25 INSUMOS TMT EQUIPO I,5,2025-10-06 15:01:00
1523-39-LP25,BASES ADM Y TEC PPTA 58-25 ARRIENDO CONTAINERS,5,2025-10-13 15:31:00
1523-40-LE25,CONVENIO SUMINISTROS INSUMOS DESECHABLES UCA,5,2025-10-10 10:06:00
1523-41-LP25,BASES Tec y Adm PPTA 57-25 SERVICIO TRASLADO SIMPL,5,2025-10-21 16:36:00
1532-58-LE25,“SERVICIO DE ECOCARDIOGRAMAS DOPPLER CON INFORMES,5,2025-10-06 15:00:00
1532-59-LQ25,SERVICIO DE LABORATORIO DE ORTODONCIA,5,2025-10-20 15:00:00
1540-161-LP25,CONV SUMINISTRO DE MEDICAMENTOS GASTROINTESTINALES,5,2025-10-07 16:30:00
1540-164-LE25,CONVENIO SUMINISTRO SONDAS FOLEY,5,2025-10-08 12:30:00
1540-165-LE25,CONVENIO SUMINISTRO TUBOS ENDOTRAQUEALES,5,2025-10-07 12:30:00
1540-166-LE25,SERVICIO DE MANTENCION EQUIPO DE RAYO X,5,2025-10-10 12:00:00
1540-167-LP25,CONVENIO SUMINISTRO DE AGUJAS Y JERINGAS,5,2025-10-15 12:30:00
1540-168-LE25,CONVENIO DE SUMINISTRO BOLSAS DE BASURA ,5,2025-10-10 12:00:00
1540-169-LE25,CONVENIO SUM. MATERIALES FERRETERIA Y CONSTRUCCION,5,2025-10-10 12:00:00
1540-170-LE25,CONTROL DE PLAGAS SANITIZACION Y ESTANQUE DE AGUA,5,2025-10-14 12:00:00
1540-171-LE25,CONVENIO SUMINISTRO DE PRODUCTOS ROTISERIA,5,2025-10-06 17:00:00
1549-132-LR25,SUMINISTRO DE ALCOHOLES JABONES Y ANTISÉPTICOS,5,2025-10-06 15:15:00
1549-134-LP25,ADQUISICIÓN DE INSUMOS PARA UNIDAD DE HEMODINAMIA,5,2025-10-06 15:00:00
1549-136-LR25,ADQUISICIÓN DE CATÉTER VASCULAR PARA EL HSJ.,5,2025-10-09 15:00:00
1549-137-LR25,SERVICIO DE TRASLADO DE PERSONAL CLÍNICO PARA HSJ,5,2025-10-10 15:00:00
1549-143-LR25,ADQ DE MEDICAMENTOS INYECTABLES VARIOS,5,2025-10-14 15:00:00
1549-144-LQ25,ADQUISICIÓN DE INSUMOS PARA UNIDAD DE UROLOGIA HSJ,5,2025-10-06 15:00:00
1549-145-LR25,ADQUISICIÓN REACTIVOS PARA PRUEBAS QUIMICAS HSJ.,5,2025-10-15 15:00:00
1549-146-LQ25,ADQ MEDICAMENTOS VARIOS III PARA EL HOSPITAL SAN JOSÉ,5,2025-10-13 15:01:00
1549-147-LR25,ADQUISICIÓN REACTIVOS PARA DETERMINACIÓN HSJ.,5,2025-10-16 15:00:00
1549-152-LR25,SUMINISTRO DE INSUMOS PARA ARTROSCOPIAS DE HOMBRO,5,2025-10-22 15:00:00
1549-153-LE25,SERVICIO DE RETIRO MANEJO TRATAMIENTO Y DISPOSIC,5,2025-10-09 15:01:00
1549-154-LR25,ADQ SULFASALAZINA 500MG PARA EL HOSPITAL SAN JOSÉ,5,2025-10-24 15:00:00
1549-155-LQ25,ADQUISICIÓN DE TRANSDUCTOR DE PRESIÓN PARA EL HSJ,5,2025-10-14 15:00:00
1549-156-LE25,SERV. DE INST. ARRIENDO Y RETIRO DE MODULAR SERV U,5,2025-10-10 15:00:00
1549-157-LE25,SUMINISTRO E INSTALACIÓN DE GRIFERÍAS ELECTRÓNICAS Y LAVAMANOS CLÍNICOS,5,2025-10-20 15:00:00
1549-158-H225,SUMINISTRO DE PRÓTESIS DE HOMBRO CON MOTOR E INSTRUMENTAL PARA SU USO,5,2025-10-29 15:00:00
1549-161-LQ25,SUMINISTRO DE BAJADAS ENTERALES CON EQUIPAMIENTO,5,2025-10-21 15:00:00
1549-162-LE25,ADQ. DE KIT DE DRENAJE PARA NEUMOTORAX CON EL EQUI,5,2025-10-15 15:00:00
1549-163-LQ25,ADQ MEDICAMENTOS VARIOS II PARA EL HOSPITAL SAN JOSÉ,5,2025-10-22 15:00:00
1549-164-LE25,ADQ. DE ESPUMAS HIDROFÍLICAS PARA EL HSJ,5,2025-10-16 15:00:00
1552-48-LR25,Tratamiento Ambulatorio intensivo adolescentes,5,2025-10-15 18:00:00
1552-50-LE25,ADQUISICIÓN DE PROTESIS TRANSTIBIAL DEPORTIVA,5,2025-10-06 15:00:00
1552-51-LE25,CONSTR.CESFAM ALTIPLANO NORTE - CLASE LABORATORIO CLINICO Y ODONTOLOGIA,5,2025-10-13 15:01:00
1552-52-LP25,PROY. CESFAM ALT NORT VALLENAR CLASE APOYO INSRUM,5,2025-10-21 15:00:00
1552-54-LE25,REP. Y ADQ. DE EQUIPOS PLAN NACIONAL DEL CANCER II,5,2025-10-13 15:01:00
1554-27-LP25,SERVICIOS MEDICO ATENCION ADULTO SERV. URGENCIA,5,2025-10-09 16:00:00
1554-30-LP25,Servicios de Profesionales Médicos con Especialidad en Pediatría para cobertura de Residencia Neonatal ,5,2025-10-09 20:00:00
1554-31-LP25,SERVICIOS CIRUJANOS ESPECIALIDAD EN CIRUGIA,5,2025-10-09 16:00:00
1554-33-LP25,Servicio de Profesionales Médicos Subespecialidad en Medicina Intensiva o Especialidad Medicina Interna Anestesia o Urgenciologia con formación Certificada en Medicina Intensiva para la Unidad de Paciente Crítico,5,2025-10-09 16:00:00
1554-34-LP25,Servicios de Profesionales médicos Anestesiólogos para apoyo de Pabellón Quirúrgico de Servicio ,5,2025-10-09 16:00:00
1554-35-LR25,SERVICIOS MEDICOS ESPECIALIDAD OBSTETRICIA Y GINECOLOGIA,5,2025-10-09 16:00:00
1554-37-LE25,Serv. de Mant. Extintor Red Húmeda - Recarga Extintor,5,2025-10-06 20:00:00
1555-54-LQ25,SUMINISTRO DE ALBUMINA 20% PARA EL HPH,5,2025-10-13 15:01:00
1555-55-LQ25,MATERIALES DE INJERTO INSUMOS E INSTRUMENTALES,5,2025-10-10 15:01:00
1555-56-LE25,SUMINISTRO DE PREPARADOS MAGISTRALES,5,2025-10-13 15:01:00
1555-57-LE25,SUMINISTRO DE PREPARADOS MAGISTRALES REFRIGERADOS,5,2025-10-13 15:01:00
1555-60-LQ25,SUMINISTRO PCR MICROARRAY CON EQUIPO EN COMODATO,5,2025-10-13 15:01:00
1555-61-LP25,SUMINISTRO TEST RAPIDO PARA LABORATORIO,5,2025-10-14 15:01:00
1557-26-L125,COMPRA DE MEDICAMENTOS E INSUMOS CLINICOS PARA REPOSICION FARMACIA HOSPITAL DE HUASCO,5,2025-10-06 17:23:00
1557-27-LE25,CONVENIO DE SUMINISTRO DE INSUMOS DE ASEO CON DISPENSADORES,5,2025-10-10 17:44:00
1557-29-LE25,COMPRA DE CANASTAS OFTALMOLOGICAS INTEGRALES,5,2025-10-13 15:01:00
1558-34-LQ25,Servicios guardias de seguridad,5,2025-10-07 12:14:00
1558-35-L125,Contratación servicios profesionales para realizar fondo de ojo.,5,2025-10-06 15:00:00
1558-36-LE25,Compra de reactivos e insumos para laboratorio,5,2025-10-08 17:33:00
1559-26-LR25,FARMACOS PARA FARMACIA AMBULATORIA,5,2025-10-16 16:00:00
1561-22-LE25,Adquisicion licencias ofimaticas y correo electronico,5,2025-10-13 15:01:00
1562-72-LE25,SERVICIOS SOPORTE A PLATAFORMA VMWARE-VEEAM-EMC-VS,5,2025-10-07 15:00:00
1562-73-LP25,CONTRATACIÓN POR 18 MESES DEL SEGURO AUTOMOTRIZ PARA LA DOTACION DE VEHICULOS Y CARROS DE ARRASTRE DEL SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA,5,2025-10-07 15:00:00
1562-75-LE25,LICENCIA PERPETUA PIX4D MAPPER PRO PARA DRON,5,2025-10-13 15:01:00
1576-33-LR25,CONTRATACIÓN DEL SERVICIO DE NORMALIZACIÓN DE SALA CUNA Y JARDÍN INFANTIL AYELÉN CONCEPCIÓN,5,2025-10-06 17:35:00
1576-39-LR25,CONSTRUCCIÓN SALA CUNA Y JARDÍN INFANTIL VILLA EVANGELISTA SAN PEDRO DE LA PAZ,5,2025-10-09 11:11:00
1576-40-LE25,EJECUCIÓN OBRAS DE PAVIMENTACIÓN AGUAS LLUVIAS Y RECEPCIÓN DE LA OBRA SALA CUNA Y JARDÍN INFANTIL LAS GALAXIAS HUALQUI,5,2025-10-20 15:30:00
1577-6-LP25,Contratación Servicio Cine Móvil Región los Lagos,5,2025-10-20 17:30:00
1588-21-LR25,Red de Comunicaciones para el SEA,5,2025-10-08 15:30:00
1588-28-LE25,Servicio de Telefonía IP para el Nivel Central SEA,5,2025-10-09 15:30:00
1590-18-LE25,DIPLOMA DE ESPECIALIZACIÓN EN GESTIÓN DE RIESGOS,5,2025-10-13 15:01:00
1591-27-LP25,ESTIMACIÓN DE VIAJES DE TURISMO INTERNO PERÍODO 2025–2026 RECTIFICACIONES Y CARACTERIZACIÓN,5,2025-10-16 15:00:00
1596-26-LQ25,ADQUISICION CAMION LIMPIA FOSAS COMUNA DE RAUCO,5,2025-10-07 15:00:00
1596-27-LP25,CONSULTORIA: ELABORACIÓN DE LOS ANTECEDENTES PARA LA CONFORMACIÓN DE ÁREAS METROPOLITANAS EN LA REGIÓN DEL MAULE,5,2025-10-21 13:19:00
1605-103-LE25,LE-4058 Consultoría Aseguramiento Calidad Software,5,2025-10-06 16:00:00
1605-104-LE25,LE-4051 Servicio de Courier,5,2025-10-09 16:00:00
1605-105-LP25,LP-4033 Adquisición de equipamiento especializado,5,2025-10-20 16:00:00
1605-106-LP25,LP-3943 Renovación de licencias de Service Desk,5,2025-10-20 16:00:00
1605-107-LE25,LE-4100 Adquisición de workstation y desktop,5,2025-10-13 16:00:00
1605-108-LQ25,LP-4096 Licencias desarrollo seguro de software,5,2025-10-23 16:00:00
1605-109-LR25,LR-4008 Implementación Modernización Renta Cloud,5,2025-11-04 16:00:00
1605-98-LQ25,LP-4023 Servicios de consultoría en materia de per,5,2025-10-06 16:00:00
1606-19-LE25,consultoría para el desarrollo del plan de monitoreo y evaluación de largo plazo para el proyecto “Apoyo a la Estrategia Chilena de Transporte Sostenible - CLETS,5,2025-10-14 14:00:00
1618-10-LE25,Suscripciones Adobe Acrobat Pro Gob,5,2025-10-08 16:00:00
1622-14-LE25,SERVICIO EXTERNO DE MOVILIZACIÓN,5,2025-10-09 15:08:00
1622-15-LE25,SERV. EXTERNO DE EX. DE IMAGENOLOGÍA DIAGNOSTICA,5,2025-10-13 19:51:00
162-31-LE25,Servicios de aseo y limpieza Provincia de Chiloé,5,2025-10-06 15:00:00
162-32-LE25,Servicios Eléctricos Laboratorio Quellón,5,2025-10-06 15:30:00
162-33-LE25,Servicios de Capacitación para  funcionarios.,5,2025-10-13 16:17:00
1627-73-LE25,Insumos clínicos 27 plan de compras 2025,5,2025-10-10 15:30:00
1627-74-LE25,Insumos clínicos 28 plan de compras 2025,5,2025-10-10 17:30:00
1634-2-LR25,PROYECTO CONSERVACIÓN INFRAESTRUCTURA REDES DE GASES CLÍNICOS HOSPITAL LLAY LLAY – RRFF,5,2025-10-06 17:00:00
1641-360-LR25,SFR - SUMINISTRO DE BOLSAS DE OSTOMÍA RECORTABLES,5,2025-10-06 16:00:00
1641-390-LP25,NRB-SERV. PROF.Y ADMIN. DE APOYO PARA ACTIVIDADES ,5,2025-10-13 16:00:00
1641-403-LP25,JLG - DETERMINACIONES PESQUINA NEONATAL AMPLIADA FLUOROMETRIA,5,2025-10-13 16:00:00
1641-405-LP25,MJC-AGUJAS FISTULAS Y FILTROS DE HEMODIALISIS,5,2025-10-10 17:01:00
1641-410-LP25,DGC - SUMINISTRO DE INSUMOS PARA MÁQUINA REENVASADORA FARHOS,5,2025-10-06 16:00:00
1641-419-LR25,DGC - SUMINISTRO DE PREPARACIONES DE QUIMIOTERAPIA CON DROGA INCLUIDA,5,2025-10-16 17:00:00
1641-428-LP25,PSG - SUMINISTRO DE PROTESIS ENDOVASCULAR ANEURISMA AORTOILIACO,5,2025-10-06 16:00:00
1641-432-LP25,MJC-INSUMOS PERITONEO DIALISIS,5,2025-10-10 17:00:00
1641-439-LP25,SFR - INTRODUCTOR MARCAPASO Y SONDA,5,2025-10-21 16:00:00
1641-440-LE25,MJC-PAQUETE DE ANESTESIA REGIONAL DESECHABLE,5,2025-10-06 17:00:00
1641-445-LP25,DGC - SERVICIOS MEDICOS PARA ACTIVIDADES CLINICAS QUE ASEGUREN LA CONTINUIDAD DE LOS SERVICIOS URGENCIA III,5,2025-10-06 17:00:00
1641-446-LP25,JLG - SERV. MEDICOS ACT. CLINICAS URGENCIAS,5,2025-10-06 16:00:00
1641-447-LP25,JVV - SERVICIOS MEDICOS PARA ACTIVIDADES CLINICAS URGENCIAS I,5,2025-10-06 16:00:00
1641-449-LP25,SFR - SERV MED PARA ACT CLINIC HOSPITALIZADOS II,5,2025-10-06 16:00:00
1641-450-LP25,MJC-SER.MED. ACTI.CLINICAS SERV HOSPITALIZADOS III,5,2025-10-06 17:00:00
1641-452-LP25,PSG - SERV MED PARA ACT CLINIC HOSPITALIZADOS I,5,2025-10-06 16:00:00
1641-460-LE25,SFR - SONDAS PARA NEONATOLOGÍA,5,2025-10-10 17:00:00
1641-461-LP25,MJC-SUMINISTRO INSUMOS DIALISIS PERITONEAL,5,2025-10-21 16:00:00
1641-463-LE25,DGC - SUMINISTRO DE BEZAFIBRATO 400 MG CM,5,2025-10-07 16:00:00
1641-464-H225,DFR - “SERVICIO DE CONSULTAS Y CIRUGIAS OFTALMOLÓG,5,2025-10-22 16:00:00
1641-470-LE25,FMM - SERV. DE MANTENCIÓN PREV. Y CORR. DE TEST DE ESFUERZO,5,2025-10-13 16:00:00
1641-478-LE25,FMM - PROCEDIMIENTOS DE ENFERMERÍA PARA U. DE GASTROENTEROLOGÍA,5,2025-10-13 16:00:00
1641-488-LP25,CCV - SERVICIO DE HOSPITALIZACIÓN PACIENTES PEDIÁTRICOS CRÓNICOS VENTILADOS,5,2025-10-22 16:00:00
1641-489-LP25,WFS - MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE CÁM,5,2025-10-22 16:00:00
1642-39-LE25,SS TRASLADO EN AMBULANCIA CON CAMILLA BARIÁTRICA,5,2025-10-06 19:30:00
1643-94-LR25,SERVICIO DE PERSONAL ADMINISTRATIVO Y AUXILIARES,5,2025-10-10 17:00:00
1643-97-LE25,SERVICIO DE MC Y MP PARA AMBULANCIAS DEL HTA,5,2025-10-10 17:00:00
1643-98-LP25,SERVICIO DE ASEO NO CLÍNICO,5,2025-10-22 17:00:00
1643-99-LE25,SUMINISTRO DE BAJADAS Y JERINGAS ENTERAL RTH,5,2025-10-13 15:01:00
1655-47-LE25,SERVICIO DE HABILITACIÓN SALÓN MULTIUSO CESFAM PVI,5,2025-10-13 17:00:00
1656-27-LE25,SERVICIO DE TRANSPORTE DE PERSONAS DAS Y USO,5,2025-10-13 16:00:00
1658-242-LR25,P.124-2025 “REPOSICIÓN CESFAM VILLA ALEGRE PEDRO PASTOR ARAYA TEMUCO”,5,2025-10-28 11:00:00
1658-319-LR25,P. 185-2025 “SERVICIO DE PROVISIÓN PERSONAL DE APOYO PARA RECOLECCIÓN DE RESIDUOS SÓLIDOS DOMICILIARIOS Y ASIMILABLES DE LA COMUNA DE TEMUCO”,5,2025-10-24 15:30:00
1658-327-LR25,P. 198-2025 “CONTRATO DE SUMINISTRO PARA SERVICIO DE DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS INERTES”,5,2025-10-06 16:00:00
1658-369-LQ25,P. 230-2025 “CONTRATO DE SUMINISTRO PARA DISEÑO DE VEREDAS TEMUCO”,5,2025-10-06 15:30:00
1658-373-LE25,P.227-2025 VEHICULO DE SEGURIDAD PUBLICA BARRIO NORTE - PROYECTO CODIGO BIP N°40037419-0,5,2025-10-29 17:00:00
1658-374-LR25,P.223-2025 MANTENCIÓN DE LA RED DE SEMÁFOROS BALIZAS Y OTROS DE LA COMUNA DE TEMUCO,5,2025-10-13 15:15:00
1658-381-LE25,P.233-2025 SERVICIO DE INTERNET PARA JARDINES INFANTILES VTF DE LA MUNICIPALIDAD DE TEMUCO,5,2025-10-10 17:00:00
1658-388-LQ25,P. 242-2025 “CONCESIÓN  APARCADERO MUNICIPAL”,5,2025-11-03 15:30:00
1658-398-LE25,P.255-2025 SERVICIO DE PRODUCCIÓN DE EVENTOS PARA EL DESARROLLO DE LA EXPO FLORES EN PRO DE LA SUSTENTABILIDAD,5,2025-10-08 11:00:00
1658-404-L125,S12-25/DIRECCION DE TURISMO/MUSEO FERROVIARIO/PROVISION E INSTALACION DE CANALETAS AGUAS LLUVIAS MUSEO FERROVIARIO,5,2025-10-10 17:00:00
1658-405-L125,S00-25/DIRECCION DE PERSONAS/DEPTO BIENESTAR MUNICIPAL/SERVICIO DE EVENTO CEREMONIA DE PREMIACION AÑOS DE SERVICIO,5,2025-10-09 17:00:00
1660-81-L125,COMPRA DE SERVICIOS DE MÉDICO POR 30 PRESTACIONES EJECUTADAS DESDE OCTUBRE 2025 PARA HOSPITAL DE SALAMANCA,5,2025-10-07 18:09:00
1660-82-L125,"COMPRA DE SERVICIO DE ODONTÓLOGO/A PARA EL HOSPITAL DE SALAMANCA, PARA EL PROGRAMA SEMBRANDO SONRISAS 2025, 2DO SEMESTRE",5,2025-10-07 18:49:00
1660-83-L125,CONTRATACIÓN DE CIRUJANO/A DENTISTA PARA AUDITORIA DE PROGRAMAS MAS SONRISAS PARA CHILE Y ODONTOLÓGICO INTEGRAL DEL HOMBRE (OIH) 2025,5,2025-10-07 20:07:00
1663-165-LQ25,SUMINISTRO DE ASEO,5,2025-10-15 17:00:00
1663-178-LE25,SERVICIO DE ARRIENDO DE AMBULANCIA CAE NHQ,5,2025-10-06 15:00:00
1663-179-LP25,SECADORA INDUSTRIAL- BOMBAS DE CO2 Y CAMPÍMETRO,5,2025-10-15 19:00:00
1667-16-LR25,SERVICIO DE DIÁLISIS PERITONEAL ADULTO,5,2025-11-03 15:01:00
1667-21-LR25,EXÁMENES PET-CT,5,2025-10-13 15:01:00
1697-31-LE25,MEJORAMIENTO DE CUBIERTA Y BALL JUZGADO DE TALTAL,5,2025-10-06 16:00:00
1697-32-LE25,MEJORAMIENTO DE PINTURAS JUZGADO DE TALTAL,5,2025-10-13 16:00:00
1697-34-LP25,PROY. ELÉCTRICO TRIBUNAL DE LETRAS DE TOCOPILLA,5,2025-10-21 16:00:00
1698-31-LQ25,REPARACIÓN DE ESTRUCTURAS Y REDES,5,2025-10-20 15:00:00
1698-32-LE25,REPARACIÓN EN EQUIPOS DE CLIMA,5,2025-10-10 16:00:00
1699-7-LE25,PROYECTO DE CONSERVACIÓN PARA TRIBUNALES,5,2025-10-24 14:00:00
1699-8-LE25,PROYECTO DE CONSERVACIÓN – JUZGADO GARANTÍA RENGO,5,2025-10-24 14:00:00
1700-10-LE25,Servicio de transporte JL YUNGAY,5,2025-10-07 15:00:00
1700-11-LE25,HABILITACIÓN OFICINAS CERRADAS Y BAÑOS CAPJ ZONAL,5,2025-10-13 15:30:00
1704-135-LR25,PRESTACIONES MÉDICAS CIRUGIA TRAUMATOLOGIA RODILLA,5,2025-11-03 15:01:00
1704-144-LE25,SERVICIO DE MEJORA INSTALACIONES CLIMATIZADAS ACTUALES DE LA UNIDAD SEDILE,5,2025-10-09 15:00:00
1704-147-LR25,PRESTACIONES MÉDICAS DE CIRUGÍAS DE TRAUMATOLOGÍA ESPECIALIDAD CADERA,5,2025-11-03 15:01:00
1704-20-LR25,SUMINISTRO DE INSUMOS PARA PROCEDIMIENTOS AUTOMATIZADOS PARA ANÁLISIS INMUNOHEMATOLÓGICOS,5,2025-10-15 15:00:00
1704-91-LP25,SERVICIOS DE HOGAR PROTEGIDO PARA PERSONAS CON DISCAPACIDAD DE CAUSA PSÍQUICA ÁREA QUILLOTA,5,2025-10-14 15:00:00
1704-98-LP25,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA CLAVÍCULA DE BAJO PERFIL BLOQUEADAS,5,2025-10-21 15:00:00
1704-99-LP25,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA PLACA BLOQUEADA POLIAXIAL HUMERO PROXIMAL,5,2025-10-21 15:00:00
1709-21-LE25,Insumos odontológicos para procedimientos clínicos,5,2025-10-06 19:52:00
1723-34-LE25,Construccion de 24 soluciones habitaciones ,5,2025-10-10 15:34:00
1725-218-LP25,SERV. ESTUDIO CASOS BENCHMARK INTERNAC.DISEÑO INST,5,2025-10-06 15:00:00
1725-220-LQ25,PRODUCCIÓN ENCUENTRO ROCKODROMO INDUSTRIA 2025,5,2025-10-06 15:01:00
1725-224-LR25,ADQUISICIÓN LIBROS PARA BIBLIOTECAS DEL PAIS 2024,5,2025-10-17 12:00:00
1725-225-LP25,SERV. PROD DEL ENCUENTRO NAC. ECOSISTEMAS CREATIVO,5,2025-10-07 12:00:00
1725-226-LE25,SERVICIOS DE PROCESAMIENTO Y DIFUSIÓN DE DATOS,5,2025-10-06 15:01:00
1725-228-LE25,GESTIÓN PROD.E IMPLEM. ACOMPAÑAMIENTO ACCIONA,5,2025-10-06 15:01:00
1725-230-LE25,IMPRESIÓN DISTRIBUCIÓN ANTOLOGIA ZAMBRA Y MISTRAL,5,2025-10-06 15:01:00
1725-232-LE25,E1O2RT9 INICIATIVAS DE PROFESIONALIZACIÓN.,5,2025-10-06 15:01:00
1725-233-LE25,IMPLEMENTACIÓN DE UN PRODUCTO MÍNIMO VIABLE MVP,5,2025-10-06 15:01:00
1725-234-LE25,CREACIÓN DE CONTENIDO AUDIOVISUAL UNIDAD PUBLICOS,5,2025-10-07 12:00:00
1725-235-LP25,PROD.ORGANIZACIÓN E IMPLEMENTAC. CAACI E IBERMEDIA,5,2025-10-16 12:00:00
1725-236-LE25,ALOJAMIENTO ALIMENTACION CONVENCION NAC COQUIMBO,5,2025-10-07 12:00:00
1725-237-LE25,PROD.INTEGRAL REALIZACIÓN XIX CONVENCION CULTURA,5,2025-10-07 12:00:00
1725-239-LE25,PRODUCCIÓN - CAPACITACIÓN PATRIMONIO BIBLIOGRÁFICO,5,2025-10-10 12:00:00
1725-240-LE25,MES DE LA MUSICA CHILENA 2025,5,2025-10-13 15:01:00
1725-241-LP25,PROVISIÓN ESTRUCT. Y EQUIP.TECNICO ROCKODROMO 2025,5,2025-10-22 12:00:00
1725-242-LP25,PRE Y PRODUC FESTIVAL INTERNACIONAL DEL COMIC 2026,5,2025-10-24 12:00:00
1735-21-LP25,Const. hitos de acceso LLico Rumena y Pta Lavapie,5,2025-10-24 15:30:00
1735-22-LE25,Reposición Iluminación Plaza de Armas de Arauco.,5,2025-10-14 15:30:00
1735-25-LE25,Bacheo Varios  Sectores de la Comuna de  Arauco.,5,2025-10-16 15:30:00
1736-110-LE25,SERVICIO DE 05 CAPACITACIONES PARA DISAM,5,2025-10-06 15:30:00
1736-111-LE25,ADQUISICION DE KIT DE CAMAS Y CAMAROTES,5,2025-10-06 15:30:00
1736-112-L125,Mantención de Equipos de OTORRINOLOGIA,5,2025-10-06 15:30:00
1736-113-LE25,ADQUISICIÓN DE 30 LICENCIAS MICROSOFT OFFICE 365 BUSINESS STANDARD,5,2025-10-06 15:30:00
1736-114-L125,ADQUISICIÓN DE INSUMOS MÉDICOS,5,2025-10-06 15:30:00
1736-115-LE25,Servicio de alimentación y recinto,5,2025-10-09 15:30:00
1736-116-LE25,ALIMENTACIÓN,5,2025-10-09 15:30:00
1736-117-LE25,ADQUISICION DE “MATERIAL DIDACTICO DIDECO”.,5,2025-10-13 15:30:00
1739-1-LP25,SERVICIOS DE DEFENSA PENAL PENITENCIARIA OHIGGINS,5,2025-10-27 16:00:00
1739-2-LP25,SERVICIOS DE DEFENSA PENAL  OHIGGINS,5,2025-10-27 16:00:00
1740-3-LR25,SERVICIO DEFENSA PENAL DG - REGION DE LOS LAGOS   ,5,2025-10-27 16:00:00
1740-4-LE25,SERVICIO DEFENSA PENAL D.I. - REGION DE LOS LAGOS,5,2025-10-27 16:00:00
1743-51-LE25,MANTENCIONES REPUESTOS  Y REPARACIONES VEHICULOS,5,2025-10-08 09:00:00
